id,title,url,pageUrl,author,createdAt,score,commentCount,wordCount,tags,excerpt
HvoRLGa3xgBkBZyEj,"“Wait, feelings are supposed to be IN THE BODY?”",https://www.lesswrong.com/posts/HvoRLGa3xgBkBZyEj/wait-feelings-are-supposed-to-be-in-the-body,https://www.lesswrong.com/posts/HvoRLGa3xgBkBZyEj/wait-feelings-are-supposed-to-be-in-the-body,,2025-11-12T00:01:06.366000+00:00,10,4,,,
AhTkRsxwu2ek4XjbH,Fairly Breaking Ties Without Fair Coins,https://www.lesswrong.com/posts/AhTkRsxwu2ek4XjbH/fairly-breaking-ties-without-fair-coins,https://www.lesswrong.com/posts/AhTkRsxwu2ek4XjbH/fairly-breaking-ties-without-fair-coins,,2025-11-11T21:48:47.140000+00:00,7,3,,,
SLrWSyS3FypLKyRL6,Kimi K2 Thinking,https://www.lesswrong.com/posts/SLrWSyS3FypLKyRL6/kimi-k2-thinking,https://www.lesswrong.com/posts/SLrWSyS3FypLKyRL6/kimi-k2-thinking,,2025-11-11T21:10:25.676000+00:00,39,0,,,
vcaLtmoCoqkgZrCtb,Dulling the Bite of Mere Addition,https://www.lesswrong.com/posts/vcaLtmoCoqkgZrCtb/dulling-the-bite-of-mere-addition,https://www.lesswrong.com/posts/vcaLtmoCoqkgZrCtb/dulling-the-bite-of-mere-addition,,2025-11-11T20:16:06.053000+00:00,18,0,,,
5XiKxLyfWxMGfZRqq,Not-A-Book Review: The Attractive Man (Dating Coach Service),https://www.lesswrong.com/posts/5XiKxLyfWxMGfZRqq/not-a-book-review-the-attractive-man-dating-coach-service,https://www.lesswrong.com/posts/5XiKxLyfWxMGfZRqq/not-a-book-review-the-attractive-man-dating-coach-service,,2025-11-11T20:03:42.745000+00:00,11,0,,,
tQctxjrs3hqhYexAg,Bite-State Dynamics,https://www.lesswrong.com/posts/tQctxjrs3hqhYexAg/bite-state-dynamics,https://www.lesswrong.com/posts/tQctxjrs3hqhYexAg/bite-state-dynamics,,2025-11-11T20:03:41.449000+00:00,-12,0,,,
csFQjcr8JqWh5qJbJ,Don't Get One-Shotted,https://www.lesswrong.com/posts/csFQjcr8JqWh5qJbJ/don-t-get-one-shotted,https://www.lesswrong.com/posts/csFQjcr8JqWh5qJbJ/don-t-get-one-shotted,,2025-11-11T17:07:47.555000+00:00,-4,2,,,
sBWBEfa2WPPjsmzpG,Learnings from the Zurich AI Safety Day,https://www.lesswrong.com/posts/sBWBEfa2WPPjsmzpG/learnings-from-the-zurich-ai-safety-day,https://www.lesswrong.com/posts/sBWBEfa2WPPjsmzpG/learnings-from-the-zurich-ai-safety-day,,2025-11-11T17:00:00.168000+00:00,8,0,,,
HYTbakdHpxfaCowYp,Steering Language Models with Weight Arithmetic,https://www.lesswrong.com/posts/HYTbakdHpxfaCowYp/steering-language-models-with-weight-arithmetic,https://www.lesswrong.com/posts/HYTbakdHpxfaCowYp/steering-language-models-with-weight-arithmetic,,2025-11-11T16:30:29.553000+00:00,71,1,,,
EZiEczEZqGKeKBAwd,Announcing the Society of Teen Scientists,https://www.lesswrong.com/posts/EZiEczEZqGKeKBAwd/announcing-the-society-of-teen-scientists,https://www.lesswrong.com/posts/EZiEczEZqGKeKBAwd/announcing-the-society-of-teen-scientists,,2025-11-11T16:08:07.603000+00:00,8,0,,,
tu4p9R3X57zvbwzwv,What is Happening in AI Governance?,https://www.lesswrong.com/posts/tu4p9R3X57zvbwzwv/what-is-happening-in-ai-governance,https://www.lesswrong.com/posts/tu4p9R3X57zvbwzwv/what-is-happening-in-ai-governance,,2025-11-11T15:59:47.425000+00:00,6,0,,,
vausDGo86qbARp4zJ,Human Agency at Stake,https://www.lesswrong.com/posts/vausDGo86qbARp4zJ/human-agency-at-stake,https://www.lesswrong.com/posts/vausDGo86qbARp4zJ/human-agency-at-stake,,2025-11-11T15:57:03.659000+00:00,8,0,,,
aWXEAx3ZsAZHZbBxB,Omniscience one bit at a time: Chapter 3,https://www.lesswrong.com/posts/aWXEAx3ZsAZHZbBxB/omniscience-one-bit-at-a-time-chapter-3,https://www.lesswrong.com/posts/aWXEAx3ZsAZHZbBxB/omniscience-one-bit-at-a-time-chapter-3,,2025-11-11T13:34:02.401000+00:00,2,0,,,
msWjycrJygfGTATXg,Evolution's Alignment Solution: Why Burnout Prevents Monsters,https://www.lesswrong.com/posts/msWjycrJygfGTATXg/evolution-s-alignment-solution-why-burnout-prevents-monsters,https://www.lesswrong.com/posts/msWjycrJygfGTATXg/evolution-s-alignment-solution-why-burnout-prevents-monsters,,2025-11-11T13:32:16.726000+00:00,2,0,,,
ALvJ4bKqDdXW9qf9A,Thick practices for AI tools,https://www.lesswrong.com/posts/ALvJ4bKqDdXW9qf9A/thick-practices-for-ai-tools,https://www.lesswrong.com/posts/ALvJ4bKqDdXW9qf9A/thick-practices-for-ai-tools,,2025-11-11T13:13:35.384000+00:00,11,0,,,
jzy5qqRuqA9iY7Jxu,The problem of graceful deference,https://www.lesswrong.com/posts/jzy5qqRuqA9iY7Jxu/the-problem-of-graceful-deference-1,https://www.lesswrong.com/posts/jzy5qqRuqA9iY7Jxu/the-problem-of-graceful-deference-1,,2025-11-11T08:17:49.533000+00:00,89,14,,,
8G24bWJ5nE2QjCGAb,See Your Word Count While You Write,https://www.lesswrong.com/posts/8G24bWJ5nE2QjCGAb/see-your-word-count-while-you-write,https://www.lesswrong.com/posts/8G24bWJ5nE2QjCGAb/see-your-word-count-while-you-write,,2025-11-11T08:02:37.722000+00:00,6,2,,,
NxgQwGA4RPemhBubr,On Stance,https://www.lesswrong.com/posts/NxgQwGA4RPemhBubr/on-stance,https://www.lesswrong.com/posts/NxgQwGA4RPemhBubr/on-stance,,2025-11-11T07:50:57.918000+00:00,19,1,,,
B72nrbH5idy3Ftz9G,Breaking the Hedonic Rubber Band,https://www.lesswrong.com/posts/B72nrbH5idy3Ftz9G/breaking-the-hedonic-rubber-band,https://www.lesswrong.com/posts/B72nrbH5idy3Ftz9G/breaking-the-hedonic-rubber-band,,2025-11-11T07:00:03.408000+00:00,19,3,,,
DSYaQg4aamqN97Xqw,"Rejecting ""Goodness"" Does Not Mean Hammering The Defect Button",https://www.lesswrong.com/posts/DSYaQg4aamqN97Xqw/rejecting-goodness-does-not-mean-hammering-the-defect-button,https://www.lesswrong.com/posts/DSYaQg4aamqN97Xqw/rejecting-goodness-does-not-mean-hammering-the-defect-button,,2025-11-11T06:50:23.826000+00:00,25,6,,,
uyhfJPHPhEeAuMhy2,Strengthening Red Teams: A Modular Scaffold for Control Evaluations,https://www.lesswrong.com/posts/uyhfJPHPhEeAuMhy2/strengthening-red-teams-a-modular-scaffold-for-control,https://www.lesswrong.com/posts/uyhfJPHPhEeAuMhy2/strengthening-red-teams-a-modular-scaffold-for-control,,2025-11-11T06:20:37.063000+00:00,6,0,,,
aofsjKJ8CZTHYkX7F,On the Normativity of Debate: A Discussion With Said Achmiz,https://www.lesswrong.com/posts/aofsjKJ8CZTHYkX7F/on-the-normativity-of-debate-a-discussion-with-said-achmiz,https://www.lesswrong.com/posts/aofsjKJ8CZTHYkX7F/on-the-normativity-of-debate-a-discussion-with-said-achmiz,,2025-11-11T05:49:18.475000+00:00,21,1,,,
BECDxh5jKjcmxs7hw,Question the Requirements,https://www.lesswrong.com/posts/BECDxh5jKjcmxs7hw/question-the-requirements,https://www.lesswrong.com/posts/BECDxh5jKjcmxs7hw/question-the-requirements,,2025-11-11T05:25:30.771000+00:00,67,12,,,
rRXoZDYuGDrqhFH6i,France is ready to stand alone,https://www.lesswrong.com/posts/rRXoZDYuGDrqhFH6i/france-is-ready-to-stand-alone,https://www.lesswrong.com/posts/rRXoZDYuGDrqhFH6i/france-is-ready-to-stand-alone,,2025-11-11T05:09:52.830000+00:00,35,4,,,
vC7jmkHdFJKxdQQK6,Love is Willingness to do Violence,https://www.lesswrong.com/posts/vC7jmkHdFJKxdQQK6/love-is-willingness-to-do-violence,https://www.lesswrong.com/posts/vC7jmkHdFJKxdQQK6/love-is-willingness-to-do-violence,,2025-11-11T05:09:20.178000+00:00,15,7,,,
DLq3kfknpJQGyNdny,Don't cancel out your rewards!,https://www.lesswrong.com/posts/DLq3kfknpJQGyNdny/don-t-cancel-out-your-rewards,https://www.lesswrong.com/posts/DLq3kfknpJQGyNdny/don-t-cancel-out-your-rewards,,2025-11-11T05:04:00.960000+00:00,1,0,,,
Che7f4dDBDpPMGyxY,Turning Grey,https://www.lesswrong.com/posts/Che7f4dDBDpPMGyxY/turning-grey,https://www.lesswrong.com/posts/Che7f4dDBDpPMGyxY/turning-grey,,2025-11-11T04:40:24.794000+00:00,8,0,,,
CxGKcJhC3JXjitYdi,The AI bubble covered in the Atlantic,https://www.lesswrong.com/posts/CxGKcJhC3JXjitYdi/the-ai-bubble-covered-in-the-atlantic,https://www.lesswrong.com/posts/CxGKcJhC3JXjitYdi/the-ai-bubble-covered-in-the-atlantic,,2025-11-11T04:11:18.482000+00:00,1,0,,,
qFai3Xxhake5dBhTr,A Simple Sing-along Solstice,https://www.lesswrong.com/posts/qFai3Xxhake5dBhTr/a-simple-sing-along-solstice,https://www.lesswrong.com/posts/qFai3Xxhake5dBhTr/a-simple-sing-along-solstice,,2025-11-11T02:49:32.027000+00:00,28,3,,,
swQdHY5yfSPtWy2Lr,Universal Basic Income in an AGI Future,https://www.lesswrong.com/posts/swQdHY5yfSPtWy2Lr/universal-basic-income-in-an-agi-future,https://www.lesswrong.com/posts/swQdHY5yfSPtWy2Lr/universal-basic-income-in-an-agi-future,,2025-11-11T02:26:39.305000+00:00,13,1,,,
Za3aWsBWLGFkgWpPG,Ternary plots are underrated,https://www.lesswrong.com/posts/Za3aWsBWLGFkgWpPG/ternary-plots-are-underrated,https://www.lesswrong.com/posts/Za3aWsBWLGFkgWpPG/ternary-plots-are-underrated,,2025-11-11T02:19:24.279000+00:00,15,0,,,
B5xQwkmWL5wmFNZkX,How likely is dangerous AI in the short term?,https://www.lesswrong.com/posts/B5xQwkmWL5wmFNZkX/how-likely-is-dangerous-ai-in-the-short-term,https://www.lesswrong.com/posts/B5xQwkmWL5wmFNZkX/how-likely-is-dangerous-ai-in-the-short-term,,2025-11-11T02:14:53.719000+00:00,26,3,,,
XqSPmJSi4dY4aJJzB,On model weight preservation: Anthropic's new initiative,https://www.lesswrong.com/posts/XqSPmJSi4dY4aJJzB/on-model-weight-preservation-anthropic-s-new-initiative,https://www.lesswrong.com/posts/XqSPmJSi4dY4aJJzB/on-model-weight-preservation-anthropic-s-new-initiative,,2025-11-11T01:12:42.950000+00:00,16,2,,,
crcAeKHuLji76qH5z,Pause from Behind / Losing Heroically,https://www.lesswrong.com/posts/crcAeKHuLji76qH5z/pause-from-behind-losing-heroically,https://www.lesswrong.com/posts/crcAeKHuLji76qH5z/pause-from-behind-losing-heroically,,2025-11-11T01:12:17.161000+00:00,-1,0,,,
x3ztSteEPPd2uzdfx,[Linkpost] Galaxy brain resistance,https://www.lesswrong.com/posts/x3ztSteEPPd2uzdfx/linkpost-galaxy-brain-resistance,https://www.lesswrong.com/posts/x3ztSteEPPd2uzdfx/linkpost-galaxy-brain-resistance,,2025-11-11T00:43:23.832000+00:00,4,0,,,
aniKz5xf8w49ZHgdD,A pencil is not a pencil is not a pencil,https://www.lesswrong.com/posts/aniKz5xf8w49ZHgdD/a-pencil-is-not-a-pencil-is-not-a-pencil,https://www.lesswrong.com/posts/aniKz5xf8w49ZHgdD/a-pencil-is-not-a-pencil-is-not-a-pencil,,2025-11-10T23:59:16.357000+00:00,16,4,,,
dN43rcNCmTrHNiSLB,The Open Strategy Dictator Game: An Experiment in Transparent Cooperation,https://www.lesswrong.com/posts/dN43rcNCmTrHNiSLB/the-open-strategy-dictator-game-an-experiment-in-transparent,https://www.lesswrong.com/posts/dN43rcNCmTrHNiSLB/the-open-strategy-dictator-game-an-experiment-in-transparent,,2025-11-10T23:26:05.450000+00:00,12,1,,,
DKpXsn8Posiwemf75,DC/Maryland Secular Solstice,https://www.lesswrong.com/events/DKpXsn8Posiwemf75/dc-maryland-secular-solstice,https://www.lesswrong.com/events/DKpXsn8Posiwemf75/dc-maryland-secular-solstice,,2025-11-10T23:25:15.274000+00:00,7,0,,,
iBiy7BLhzwzCp2pcS,What I learned building a language-learning app,https://www.lesswrong.com/posts/iBiy7BLhzwzCp2pcS/what-i-learned-building-a-language-learning-app,https://www.lesswrong.com/posts/iBiy7BLhzwzCp2pcS/what-i-learned-building-a-language-learning-app,,2025-11-10T21:04:56.391000+00:00,5,0,,,
qBsj6HswdmP6ahaGB,Andrej Karpathy on LLM cognitive deficits,https://www.lesswrong.com/posts/qBsj6HswdmP6ahaGB/andrej-karpathy-on-llm-cognitive-deficits,https://www.lesswrong.com/posts/qBsj6HswdmP6ahaGB/andrej-karpathy-on-llm-cognitive-deficits,,2025-11-10T21:02:19.098000+00:00,36,3,,,
MF5bMMxLNGCFtSzix,Consciousness as a Distributed Ponzi Scheme,https://www.lesswrong.com/posts/MF5bMMxLNGCFtSzix/consciousness-as-a-distributed-ponzi-scheme,https://www.lesswrong.com/posts/MF5bMMxLNGCFtSzix/consciousness-as-a-distributed-ponzi-scheme,,2025-11-10T20:18:55.305000+00:00,31,7,,,
AaQJ2kTvsKR54rHBb,Maat - Intro Post,https://www.lesswrong.com/posts/AaQJ2kTvsKR54rHBb/maat-intro-post,https://www.lesswrong.com/posts/AaQJ2kTvsKR54rHBb/maat-intro-post,,2025-11-10T20:09:37.224000+00:00,3,0,,,
ifrZDxq69Guev9jzE,Variously Effective Altruism,https://www.lesswrong.com/posts/ifrZDxq69Guev9jzE/variously-effective-altruism,https://www.lesswrong.com/posts/ifrZDxq69Guev9jzE/variously-effective-altruism,,2025-11-10T19:21:59.323000+00:00,11,3,,,
mFuJbrtEkHk6YaSYF,Why does everything feel so urgent?,https://www.lesswrong.com/posts/mFuJbrtEkHk6YaSYF/why-does-everything-feel-so-urgent,https://www.lesswrong.com/posts/mFuJbrtEkHk6YaSYF/why-does-everything-feel-so-urgent,,2025-11-10T18:11:40.707000+00:00,16,8,,,
k47tfcSRokiZs3X6s,Omniscience one bit at a time: Chapter 2,https://www.lesswrong.com/posts/k47tfcSRokiZs3X6s/omniscience-one-bit-at-a-time-chapter-2,https://www.lesswrong.com/posts/k47tfcSRokiZs3X6s/omniscience-one-bit-at-a-time-chapter-2,,2025-11-10T15:47:56.318000+00:00,4,0,,,
KuBiv9cCbZ6ALjHFw,"Social drives 1: “Sympathy Reward”, from compassion to dehumanization",https://www.lesswrong.com/posts/KuBiv9cCbZ6ALjHFw/social-drives-1-sympathy-reward-from-compassion-to,https://www.lesswrong.com/posts/KuBiv9cCbZ6ALjHFw/social-drives-1-sympathy-reward-from-compassion-to,,2025-11-10T14:53:11.235000+00:00,24,2,,,
fXBW3BZhMMkJM7bLD,Ontology for AI Cults and Cyborg Egregores,https://www.lesswrong.com/posts/fXBW3BZhMMkJM7bLD/ontology-for-ai-cults-and-cyborg-egregores,https://www.lesswrong.com/posts/fXBW3BZhMMkJM7bLD/ontology-for-ai-cults-and-cyborg-egregores,,2025-11-10T13:19:57.322000+00:00,54,9,,,
vHahdxTCADMqZ6oMF,From Vitalik: Galaxy brain resistance,https://www.lesswrong.com/posts/vHahdxTCADMqZ6oMF/from-vitalik-galaxy-brain-resistance,https://www.lesswrong.com/posts/vHahdxTCADMqZ6oMF/from-vitalik-galaxy-brain-resistance,,2025-11-10T13:06:44.057000+00:00,101,1,,,
f49e7KpZJBwdjWRw2,The jailbreak argument against LLM values,https://www.lesswrong.com/posts/f49e7KpZJBwdjWRw2/the-jailbreak-argument-against-llm-values,https://www.lesswrong.com/posts/f49e7KpZJBwdjWRw2/the-jailbreak-argument-against-llm-values,,2025-11-10T12:05:32.397000+00:00,24,2,,,
4FSbEMvvQKcqYWZt2,The grapefruit juice effect,https://www.lesswrong.com/posts/4FSbEMvvQKcqYWZt2/the-grapefruit-juice-effect,https://www.lesswrong.com/posts/4FSbEMvvQKcqYWZt2/the-grapefruit-juice-effect,,2025-11-10T08:49:28.750000+00:00,23,1,,,
kPhsMipezDLTfgmSj,Against Powerful Text Editors,https://www.lesswrong.com/posts/kPhsMipezDLTfgmSj/against-powerful-text-editors,https://www.lesswrong.com/posts/kPhsMipezDLTfgmSj/against-powerful-text-editors,,2025-11-10T08:11:33.591000+00:00,9,6,,,
DBeD7T2Hnwwh3PX5k,MtG Colour Wheel applied to Politics,https://www.lesswrong.com/posts/DBeD7T2Hnwwh3PX5k/mtg-colour-wheel-applied-to-politics,https://www.lesswrong.com/posts/DBeD7T2Hnwwh3PX5k/mtg-colour-wheel-applied-to-politics,,2025-11-10T05:05:24.427000+00:00,-5,6,,,
pfb57sKG5FLF4wEpR,The only important ASI timeline,https://www.lesswrong.com/posts/pfb57sKG5FLF4wEpR/the-only-important-asi-timeline,https://www.lesswrong.com/posts/pfb57sKG5FLF4wEpR/the-only-important-asi-timeline,,2025-11-10T04:53:59.458000+00:00,2,4,,,
nmvygxFKfveK9wJ8j,Book Announcement: The Gentle Romance,https://www.lesswrong.com/posts/nmvygxFKfveK9wJ8j/book-announcement-the-gentle-romance,https://www.lesswrong.com/posts/nmvygxFKfveK9wJ8j/book-announcement-the-gentle-romance,,2025-11-10T00:36:44.936000+00:00,54,0,,,
JdwSvrJhHX8XT46Mc,Three Kinds Of Ontological Foundations,https://www.lesswrong.com/posts/JdwSvrJhHX8XT46Mc/three-kinds-of-ontological-foundations,https://www.lesswrong.com/posts/JdwSvrJhHX8XT46Mc/three-kinds-of-ontological-foundations,,2025-11-10T00:33:56.410000+00:00,38,2,,,
9i6fHMn2vTqyzAi9o,When does Claude sabotage code? An Agentic Misalignment follow-up,https://www.lesswrong.com/posts/9i6fHMn2vTqyzAi9o/when-does-claude-sabotage-code-an-agentic-misalignment,https://www.lesswrong.com/posts/9i6fHMn2vTqyzAi9o/when-does-claude-sabotage-code-an-agentic-misalignment,,2025-11-09T23:11:43.916000+00:00,18,0,,,
857gyTiPQB72nSpqq,"Manifest X DC Opening Benediction - 
Making Friends Along the Way",https://www.lesswrong.com/posts/857gyTiPQB72nSpqq/manifest-x-dc-opening-benediction-making-friends-along-the,https://www.lesswrong.com/posts/857gyTiPQB72nSpqq/manifest-x-dc-opening-benediction-making-friends-along-the,,2025-11-09T23:10:45.369000+00:00,39,0,,,
nR3yZMv7cbyxnPTG8,Seed Of Oasis ,https://www.lesswrong.com/posts/nR3yZMv7cbyxnPTG8/seed-of-oasis-5,https://www.lesswrong.com/posts/nR3yZMv7cbyxnPTG8/seed-of-oasis-5,,2025-11-09T22:00:19.624000+00:00,1,0,,,
fgGzSEsMzfLSm4Tx8,Learning information which is full of spiders,https://www.lesswrong.com/posts/fgGzSEsMzfLSm4Tx8/learning-information-which-is-full-of-spiders,https://www.lesswrong.com/posts/fgGzSEsMzfLSm4Tx8/learning-information-which-is-full-of-spiders,,2025-11-09T21:05:41.936000+00:00,38,7,,,
kfgmHvxcTbav9gnxe,Introspection or confusion?,https://www.lesswrong.com/posts/kfgmHvxcTbav9gnxe/introspection-or-confusion,https://www.lesswrong.com/posts/kfgmHvxcTbav9gnxe/introspection-or-confusion,,2025-11-09T20:53:29.071000+00:00,30,0,,,
YLsD3dRbJNSDCc2E5,Relearning how to be human,https://www.lesswrong.com/posts/YLsD3dRbJNSDCc2E5/relearning-how-to-be-human,https://www.lesswrong.com/posts/YLsD3dRbJNSDCc2E5/relearning-how-to-be-human,,2025-11-09T20:20:47.960000+00:00,15,0,,,
BstHXPgQyfeNnLjjp,Condensation,https://www.lesswrong.com/posts/BstHXPgQyfeNnLjjp/condensation,https://www.lesswrong.com/posts/BstHXPgQyfeNnLjjp/condensation,,2025-11-09T19:08:22.042000+00:00,126,13,,,
e8gejXcTvaGYYh94k,Omniscience one bit at a time: Chapter 1,https://www.lesswrong.com/posts/e8gejXcTvaGYYh94k/omniscience-one-bit-at-a-time-chapter-1,https://www.lesswrong.com/posts/e8gejXcTvaGYYh94k/omniscience-one-bit-at-a-time-chapter-1,,2025-11-09T18:10:58.272000+00:00,19,0,,,
tKnqKZoFN493TWmLr,We're Not The Center of the Moral Universe,https://www.lesswrong.com/posts/tKnqKZoFN493TWmLr/we-re-not-the-center-of-the-moral-universe,https://www.lesswrong.com/posts/tKnqKZoFN493TWmLr/we-re-not-the-center-of-the-moral-universe,,2025-11-09T16:46:34.372000+00:00,-6,9,,,
cEPASiJuGcK4FXqmq,Gradual Disempowerment Monthly Roundup #2,https://www.lesswrong.com/posts/cEPASiJuGcK4FXqmq/gradual-disempowerment-monthly-roundup-2,https://www.lesswrong.com/posts/cEPASiJuGcK4FXqmq/gradual-disempowerment-monthly-roundup-2,,2025-11-09T14:43:02.829000+00:00,28,0,,,
tvsqQXZmnHkfpyrAv,We're Already Living in a Sci-Fi World,https://www.lesswrong.com/posts/tvsqQXZmnHkfpyrAv/we-re-already-living-in-a-sci-fi-world,https://www.lesswrong.com/posts/tvsqQXZmnHkfpyrAv/we-re-already-living-in-a-sci-fi-world,,2025-11-09T14:20:48.009000+00:00,7,0,,,
5Zq9FKfYzcxcwCoRJ,AI hasn't seen widespread adoption because the labs are focusing on automating AI R&D,https://www.lesswrong.com/posts/5Zq9FKfYzcxcwCoRJ/ai-hasn-t-seen-widespread-adoption-because-the-labs-are,https://www.lesswrong.com/posts/5Zq9FKfYzcxcwCoRJ/ai-hasn-t-seen-widespread-adoption-because-the-labs-are,,2025-11-09T14:02:24.952000+00:00,10,4,,,
fKbGdqnbDmSCFepJ3,Structural Estimates of Human Computation,https://www.lesswrong.com/posts/fKbGdqnbDmSCFepJ3/structural-estimates-of-human-computation,https://www.lesswrong.com/posts/fKbGdqnbDmSCFepJ3/structural-estimates-of-human-computation,,2025-11-09T13:46:50.289000+00:00,-11,0,,,
hBu3RWzeFxqoJwcNm,Heroic responsibility is morally neutral,https://www.lesswrong.com/posts/hBu3RWzeFxqoJwcNm/heroic-responsibility-is-morally-neutral,https://www.lesswrong.com/posts/hBu3RWzeFxqoJwcNm/heroic-responsibility-is-morally-neutral,,2025-11-09T13:15:50.260000+00:00,17,0,,,
7XGdkATAvCTvn4FGu,Problems I've Tried to Legibilize,https://www.lesswrong.com/posts/7XGdkATAvCTvn4FGu/problems-i-ve-tried-to-legibilize,https://www.lesswrong.com/posts/7XGdkATAvCTvn4FGu/problems-i-ve-tried-to-legibilize,,2025-11-09T10:27:22.313000+00:00,112,16,,,
xrazcGthGB4JB6hrp,The General Social Survey and the ACX Survey,https://www.lesswrong.com/posts/xrazcGthGB4JB6hrp/the-general-social-survey-and-the-acx-survey,https://www.lesswrong.com/posts/xrazcGthGB4JB6hrp/the-general-social-survey-and-the-acx-survey,,2025-11-09T07:54:19.843000+00:00,13,1,,,
DANQiB3aPT6qynExx,There should be unicorns,https://www.lesswrong.com/posts/DANQiB3aPT6qynExx/there-should-be-unicorns,https://www.lesswrong.com/posts/DANQiB3aPT6qynExx/there-should-be-unicorns,,2025-11-09T07:38:46.444000+00:00,12,0,,,
e4acaKZnfahwqhMXt,"One Shot Singalonging is an attitude, not a skill or a song-difficulty-level*",https://www.lesswrong.com/posts/e4acaKZnfahwqhMXt/one-shot-singalonging-is-an-attitude-not-a-skill-or-a-song,https://www.lesswrong.com/posts/e4acaKZnfahwqhMXt/one-shot-singalonging-is-an-attitude-not-a-skill-or-a-song,,2025-11-09T07:29:42.988000+00:00,51,10,,,
ZFeEtLmfawgqmJQw8,Where Our Engineering Education Went Wrong,https://www.lesswrong.com/posts/ZFeEtLmfawgqmJQw8/where-our-engineering-education-went-wrong,https://www.lesswrong.com/posts/ZFeEtLmfawgqmJQw8/where-our-engineering-education-went-wrong,,2025-11-09T06:02:01.487000+00:00,18,2,,,
